user_id,age,gender,income,monthly_vape_spend,willingness_to_subscribe,liked_flavors,disliked_flavors,flavor_score_sweet,flavor_score_fruity,flavor_score_tobacco,flavor_score_minty,mood_relax,mood_energy,mood_focus,lifestyle_social,lifestyle_fitness,lifestyle_travel,lifestyle_gaming,usage_freq_per_week,nicotine_strength,churn_risk,satisfaction_rating,device_brand,social_linked,trend_alignment,prev_month_reorders,days_since_last_order,health_concern,tapering_interest,preferred_pack_size,feedback_count,feedback_sentiment
5675,63,Female,73894.67,10.91,1,"Citrus,Dessert,Coffee,Vanilla",Mint,5,1,4,2,2,4,3,1,0,1,1,2,12,0.32,1,BrandD,1,0.18,3,18,1,0,Small,0,0.93
5676,22,Male,56142.43,40.32,0,"Mint,Vanilla",Citrus,3,1,3,4,4,3,2,0,0,0,1,2,3,0.39,8,BrandD,1,0.32,0,62,2,0,Medium,1,-0.73
5677,34,Male,33743.55,5.0,1,"Vanilla,Dessert,Coffee","Citrus,Mint",2,1,1,3,3,5,5,1,0,0,1,6,6,0.64,4,BrandD,0,0.32,1,76,4,0,Medium,1,-0.74
5678,38,Female,28483.09,22.79,1,"Tobacco,Dessert","Dessert,Fruity,Coffee",4,3,4,3,4,3,1,1,1,0,1,3,6,0.39,3,BrandA,0,0.35,4,60,2,0,Medium,3,-0.23
5679,20,Female,78615.83,5.0,1,"Berry,Mint,Dessert,Fruity","Vanilla,Mint,Coffee",4,3,2,3,1,1,2,0,1,1,1,5,6,0.4,7,BrandA,0,0.31,0,42,2,0,Medium,1,-0.56
5680,37,Male,79373.29,43.24,1,"Chocolate,Dessert,Mint,Berry","Citrus,Coffee",4,5,3,2,1,5,3,0,1,0,0,8,12,0.19,3,BrandB,0,0.51,3,20,4,0,Medium,2,0.06
5681,47,Female,35343.57,23.88,1,"Mint,Berry",Berry,1,2,3,2,4,4,5,1,0,0,1,1,6,0.27,6,BrandC,0,0.42,0,3,5,0,Medium,2,0.76
5682,40,Female,56388.23,13.01,0,"Chocolate,Tobacco,Coffee,Vanilla","Coffee,Chocolate",4,5,3,2,3,3,2,0,1,0,0,3,6,0.33,6,BrandA,1,0.52,0,26,5,0,Large,4,0.37
5683,24,Male,170965.44,20.48,1,"Tobacco,Mint","Tobacco,Berry",4,3,2,4,3,2,2,1,0,1,0,5,3,0.42,1,BrandA,1,0.24,4,10,4,0,Small,2,-0.46
5684,26,Male,39410.61,20.28,0,"Chocolate,Coffee,Vanilla","Fruity,Coffee",3,3,2,5,2,4,2,0,0,1,1,4,6,0.58,5,BrandB,0,0.43,1,17,3,0,Medium,2,-0.11
5685,18,Male,64748.12,15.77,1,"Tobacco,Fruity,Coffee,Berry,Vanilla","Chocolate,Citrus",3,5,2,4,4,2,2,0,1,0,1,6,12,0.11,8,BrandB,1,0.53,0,71,2,0,Medium,0,-0.48
5686,26,Male,62827.23,5.0,1,"Vanilla,Coffee,Chocolate,Citrus","Coffee,Mint,Vanilla",5,4,5,1,3,1,3,0,1,0,1,3,6,0.3,5,BrandB,0,0.05,1,22,3,0,Medium,2,0.87
5687,48,Female,74945.96,39.43,0,"Tobacco,Citrus","Mint,Tobacco",2,1,2,4,1,1,1,1,0,0,1,2,12,0.24,2,BrandC,1,0.52,0,80,2,1,Medium,1,0.5
5688,34,Female,142754.74,34.0,0,"Citrus,Fruity","Coffee,Tobacco,Berry",5,5,3,1,1,4,5,1,0,0,0,4,6,0.08,3,BrandB,0,0.32,0,12,4,1,Large,1,-0.73
5689,52,Female,105980.17,5.0,1,"Citrus,Chocolate,Mint,Dessert",Dessert,1,3,5,2,2,2,2,1,0,0,1,13,0,0.18,10,BrandD,1,0.52,3,11,2,0,Small,1,0.51
5690,55,Female,30157.84,59.48,1,"Tobacco,Vanilla,Citrus,Dessert",Dessert,3,5,1,3,4,3,1,0,0,0,1,1,6,0.35,9,BrandB,1,0.8,3,84,4,0,Small,1,0.97
5691,20,Female,57186.53,50.44,1,"Fruity,Coffee,Vanilla,Dessert,Chocolate","Fruity,Dessert",1,3,1,1,5,1,2,0,1,0,1,7,12,0.24,1,BrandC,1,0.21,3,51,2,0,Small,1,0.46
5692,67,Male,13416.43,36.89,1,"Dessert,Chocolate,Berry","Chocolate,Berry,Mint",2,3,5,4,5,1,5,1,0,1,1,3,6,0.13,6,BrandB,0,0.33,1,5,5,1,Large,0,-0.81
5693,47,Male,40344.92,31.86,1,"Tobacco,Berry,Coffee,Chocolate","Berry,Fruity,Vanilla",4,3,3,4,5,3,1,1,0,0,1,3,12,0.07,4,BrandA,1,0.31,1,75,2,1,Medium,2,-1.0
5694,60,Male,15847.98,60.29,1,"Mint,Tobacco,Fruity,Citrus","Vanilla,Citrus",2,5,2,2,3,2,4,0,0,0,1,10,6,0.53,8,BrandD,1,0.42,1,59,3,0,Medium,1,-0.15
5695,55,Female,22082.97,77.61,1,"Dessert,Coffee,Chocolate","Fruity,Citrus",4,2,4,5,4,2,4,0,0,0,0,5,6,0.41,7,BrandD,1,0.61,2,1,4,0,Medium,3,-0.3
5696,65,Female,60506.29,37.69,1,"Coffee,Chocolate,Dessert,Fruity,Vanilla","Coffee,Fruity,Vanilla",1,4,3,5,2,4,4,0,0,1,0,2,3,0.09,7,BrandA,0,0.68,0,14,3,0,Large,1,0.93
5697,28,Male,187518.24,14.56,1,"Dessert,Fruity,Chocolate,Citrus","Tobacco,Mint",1,2,1,4,4,1,3,0,1,0,1,6,3,0.21,10,BrandD,0,0.57,1,71,1,0,Large,2,-0.92
5698,68,Female,66587.16,10.32,1,"Tobacco,Berry,Fruity",Tobacco,2,2,4,4,3,2,5,0,1,0,0,2,6,0.09,8,BrandD,0,0.49,1,52,2,0,Medium,0,0.53
5699,32,Male,144390.09,12.9,0,"Mint,Fruity,Citrus,Berry,Coffee","Tobacco,Coffee",5,2,1,5,3,4,5,1,0,1,1,3,3,0.06,3,BrandC,1,0.38,2,81,1,0,Large,4,0.86
5700,29,Female,13310.85,60.67,1,"Tobacco,Dessert,Coffee,Chocolate","Berry,Tobacco,Mint",1,1,5,5,1,1,5,1,0,0,0,12,6,0.26,5,BrandB,1,0.27,3,45,4,0,Medium,2,0.45
5701,44,Male,24654.24,10.18,0,"Chocolate,Vanilla,Dessert,Mint","Fruity,Chocolate",1,4,1,1,4,3,5,1,0,0,1,11,6,0.25,9,BrandD,0,0.78,0,36,2,0,Medium,4,0.45
5702,18,Female,30920.31,55.21,1,"Citrus,Vanilla,Tobacco",Mint,2,1,1,1,2,3,1,0,1,0,1,3,12,0.06,6,BrandC,0,0.47,1,7,5,0,Small,0,0.97
5703,40,Male,32255.08,35.96,1,"Fruity,Tobacco,Citrus","Citrus,Dessert,Vanilla",3,5,2,3,5,3,4,1,0,0,0,2,6,0.16,7,BrandA,0,0.2,3,80,3,0,Medium,2,0.9
5704,42,Female,90258.1,6.53,1,"Citrus,Fruity,Dessert",Tobacco,1,2,3,3,4,1,4,1,0,0,1,5,3,0.56,1,BrandB,0,0.34,1,46,4,0,Small,2,-0.48
5705,46,Female,26534.88,23.38,0,"Vanilla,Chocolate,Citrus",Fruity,5,1,5,5,2,3,5,0,0,1,1,2,0,0.15,6,BrandA,1,0.28,0,81,4,0,Small,2,-0.63
5706,61,Female,28468.93,21.4,1,"Chocolate,Tobacco,Berry,Coffee,Citrus",Berry,2,4,3,2,2,5,5,1,0,1,1,4,3,0.34,7,BrandB,0,0.61,2,65,5,0,Small,0,0.98
5707,28,Male,32829.02,5.0,0,"Dessert,Berry,Vanilla,Coffee,Fruity","Vanilla,Fruity",1,2,2,1,3,3,3,1,0,0,1,2,6,0.69,1,BrandB,1,0.41,2,46,1,0,Small,3,-0.01
5708,19,Male,12993.14,153.33,0,"Mint,Tobacco","Coffee,Citrus,Tobacco",5,3,1,2,4,5,2,1,0,0,1,2,6,0.28,9,BrandC,1,0.24,3,85,1,1,Medium,1,0.43
5709,50,Male,38239.64,8.6,0,"Chocolate,Citrus,Berry",Vanilla,1,3,1,1,3,3,4,0,0,1,0,6,6,0.38,10,BrandA,0,0.33,1,23,1,0,Small,1,-0.49
5710,67,Female,63554.99,11.84,0,"Citrus,Mint","Dessert,Citrus,Vanilla",4,4,4,1,5,4,2,1,0,0,0,3,12,0.21,1,BrandC,1,0.56,2,30,5,1,Small,1,0.37
5711,52,Male,42719.42,33.19,1,"Coffee,Berry,Tobacco","Dessert,Vanilla,Coffee",5,1,5,3,2,3,5,1,1,0,0,2,6,0.07,3,BrandA,1,0.19,1,20,5,0,Medium,3,-0.9
5712,27,Female,50528.35,115.29,1,"Tobacco,Vanilla,Chocolate,Citrus,Mint","Citrus,Mint,Chocolate",4,3,1,2,1,3,2,0,0,0,0,2,0,0.38,9,BrandA,0,0.53,1,58,4,0,Medium,2,-0.3
5713,41,Male,55735.71,81.99,1,"Vanilla,Berry",Citrus,2,3,4,2,4,5,1,0,1,1,1,4,6,0.1,4,BrandA,0,0.51,3,80,1,0,Large,1,0.37
5714,54,Female,36676.6,24.29,0,"Mint,Fruity,Chocolate","Tobacco,Citrus,Vanilla",5,2,4,5,1,2,5,1,1,0,1,2,12,0.06,3,BrandB,1,0.28,0,29,5,0,Medium,1,-0.02
5715,21,Female,38577.21,5.0,1,"Mint,Citrus,Tobacco,Chocolate",Tobacco,2,2,5,4,2,4,4,1,1,0,1,2,6,0.39,6,BrandB,1,0.69,2,53,5,0,Medium,2,0.8
5716,61,Male,43258.24,5.0,1,"Coffee,Fruity,Tobacco","Fruity,Chocolate",1,4,2,5,4,4,5,0,0,0,1,3,0,0.2,3,BrandB,0,0.32,0,14,2,0,Small,4,-0.28
5717,46,Female,53305.04,20.47,1,"Coffee,Vanilla,Tobacco,Berry","Vanilla,Dessert,Fruity",2,1,1,5,3,1,5,1,1,1,0,2,6,0.35,2,BrandC,0,0.29,2,23,2,0,Small,2,0.02
5718,33,Female,36372.28,79.03,1,"Mint,Fruity,Citrus,Tobacco,Coffee","Chocolate,Vanilla,Tobacco",2,3,5,4,5,4,5,0,0,0,0,1,3,0.21,10,BrandD,0,0.52,0,8,4,0,Small,3,0.14
5719,62,Male,24065.76,22.84,1,"Coffee,Fruity,Vanilla","Berry,Citrus",2,5,1,5,2,1,5,0,1,0,0,3,18,0.56,10,BrandA,0,0.05,0,32,4,0,Small,3,-0.87
5720,32,Male,60786.92,8.21,1,"Fruity,Berry,Tobacco","Dessert,Berry,Coffee",4,2,2,4,4,5,5,0,0,0,0,1,6,0.41,7,BrandC,1,0.19,0,30,4,0,Medium,4,0.38
5721,25,Male,18881.94,18.16,0,"Fruity,Citrus",Citrus,1,4,3,5,1,3,4,1,0,0,1,2,6,0.23,7,BrandB,1,0.24,0,89,4,0,Large,3,-0.28
5722,54,Female,32529.86,20.68,1,"Vanilla,Citrus,Berry,Tobacco","Coffee,Mint,Dessert",4,1,3,1,4,5,1,0,0,0,0,7,3,0.16,6,BrandD,1,0.49,1,9,5,0,Small,3,0.53
5723,42,Male,37509.44,40.76,1,"Mint,Berry",Coffee,3,4,5,4,2,2,3,0,0,0,1,2,6,0.48,3,BrandA,0,0.47,2,4,1,1,Large,2,0.03
5724,64,Female,28046.91,16.79,0,"Mint,Coffee,Citrus,Tobacco,Berry","Coffee,Vanilla",2,1,1,1,2,1,2,0,0,0,1,2,12,0.34,2,BrandD,1,0.08,3,30,1,1,Small,3,0.66
5725,53,Female,30299.62,96.75,1,"Chocolate,Fruity",Mint,5,5,4,4,1,4,3,0,0,0,0,1,6,0.13,1,BrandB,1,0.29,1,61,2,0,Large,4,-0.36
5726,57,Male,69832.47,6.29,1,"Dessert,Berry,Coffee,Citrus","Mint,Chocolate,Fruity",4,2,4,3,4,1,2,0,0,0,1,2,12,0.39,7,BrandC,0,0.54,1,2,3,0,Medium,3,0.43
5727,67,Male,141360.51,5.0,1,"Berry,Coffee,Tobacco,Mint",Mint,2,5,5,2,4,3,2,0,0,1,1,4,3,0.06,1,BrandB,0,0.69,2,18,5,1,Small,3,-0.77
5728,18,Female,19385.39,18.32,1,"Dessert,Mint,Citrus","Mint,Coffee",1,3,1,2,5,3,5,0,0,0,0,13,3,0.18,9,BrandC,0,0.7,2,34,1,1,Medium,1,0.81
5729,60,Male,38574.22,10.07,1,"Coffee,Fruity,Mint,Dessert","Berry,Citrus,Fruity",3,1,4,2,1,1,5,0,1,0,1,1,12,0.05,5,BrandB,0,0.31,0,70,5,0,Small,0,0.21
5730,47,Female,52446.06,33.74,1,"Mint,Vanilla,Coffee,Fruity","Mint,Chocolate",5,2,1,2,4,2,3,0,0,0,1,6,18,0.49,4,BrandD,1,0.37,2,31,3,0,Small,1,0.27
5731,65,Male,52976.01,27.7,1,"Tobacco,Citrus",Chocolate,5,2,5,5,3,2,4,0,1,1,1,2,6,0.47,7,BrandA,1,0.74,0,50,3,0,Medium,1,-0.83
5732,45,Male,18445.96,5.0,1,"Tobacco,Dessert,Vanilla,Mint","Coffee,Fruity",4,5,5,1,3,4,4,0,1,0,0,2,12,0.36,8,BrandC,1,0.71,0,40,4,0,Medium,1,-0.75
5733,31,Male,52942.56,21.45,1,"Coffee,Chocolate","Citrus,Chocolate",1,5,5,5,3,1,2,0,1,0,1,4,6,0.28,4,BrandD,0,0.15,2,16,5,0,Medium,3,-0.72
5734,57,Male,50021.75,17.89,0,"Citrus,Tobacco",Berry,1,3,1,1,5,4,5,0,0,0,0,6,6,0.44,2,BrandA,0,0.51,2,72,4,0,Large,2,-0.41
5735,31,Female,67689.77,22.06,1,"Berry,Vanilla","Fruity,Chocolate,Tobacco",5,5,2,4,1,4,1,0,1,0,0,7,6,0.31,2,BrandA,0,0.19,2,9,5,0,Large,2,0.19
5736,46,Female,24759.56,44.23,1,"Coffee,Chocolate,Mint","Coffee,Chocolate,Citrus",5,1,1,5,2,4,2,0,0,0,0,1,12,0.33,1,BrandB,0,0.21,2,19,3,0,Small,1,0.52
5737,33,Male,48382.63,129.03,1,"Fruity,Vanilla,Coffee,Tobacco","Coffee,Fruity,Mint",1,5,4,3,4,1,5,0,0,0,1,4,6,0.14,5,BrandC,1,0.51,3,68,5,0,Large,2,-0.82
5738,38,Female,29537.24,8.38,1,"Vanilla,Dessert,Berry,Coffee,Tobacco","Citrus,Berry,Vanilla",1,2,5,2,2,3,5,0,1,0,1,15,12,0.1,3,BrandD,1,0.1,0,6,4,0,Large,5,0.35
5739,56,Other,59191.96,5.0,0,"Citrus,Dessert,Fruity,Vanilla",Coffee,4,3,4,1,5,4,4,1,0,0,1,2,6,0.4,4,BrandD,1,0.59,2,87,4,0,Medium,4,-0.14
5740,39,Female,136690.53,62.0,1,"Fruity,Citrus,Vanilla,Chocolate,Tobacco","Vanilla,Fruity,Berry",4,1,3,1,2,2,2,0,0,0,1,1,18,0.24,4,BrandC,0,0.54,1,55,4,0,Small,2,-0.81
5741,24,Male,81135.04,5.0,1,"Citrus,Dessert,Coffee",Tobacco,1,2,3,5,1,1,4,0,1,0,0,1,12,0.41,8,BrandC,1,0.45,1,29,4,0,Large,2,-0.77
5742,56,Male,37661.06,5.0,1,"Berry,Coffee,Citrus,Mint","Dessert,Fruity,Mint",2,2,5,2,1,2,4,1,0,1,1,2,6,0.56,5,BrandD,1,0.25,3,82,1,0,Medium,3,-0.72
5743,41,Male,58345.26,5.0,1,"Fruity,Tobacco","Citrus,Berry,Chocolate",5,4,2,1,3,3,3,0,0,0,1,3,3,0.19,7,BrandC,1,0.28,0,44,4,0,Medium,2,0.09
5744,30,Male,55825.49,34.68,1,"Dessert,Mint,Vanilla,Citrus,Tobacco","Chocolate,Citrus,Dessert",4,2,1,5,4,2,5,0,0,0,1,2,18,0.5,10,BrandB,0,0.33,1,84,5,1,Medium,3,-0.94
5745,65,Male,22663.72,97.54,0,"Vanilla,Fruity,Berry","Dessert,Chocolate",1,3,5,5,4,5,4,0,0,0,0,1,6,0.42,4,BrandA,0,0.8,1,19,5,0,Medium,1,0.58
5746,53,Female,180796.23,87.64,0,"Fruity,Tobacco,Vanilla","Tobacco,Mint,Citrus",3,5,2,1,3,1,4,0,0,0,1,8,3,0.18,9,BrandC,0,0.33,0,46,5,0,Large,0,0.53
5747,30,Male,70932.85,11.45,1,"Mint,Chocolate,Fruity,Tobacco",Chocolate,5,5,1,3,4,3,3,0,1,1,1,1,3,0.03,7,BrandD,1,0.63,3,27,5,0,Small,1,-0.19
5748,31,Male,90276.85,16.89,1,"Chocolate,Tobacco,Dessert,Mint",Coffee,3,3,3,3,3,3,1,0,0,0,1,1,6,0.41,6,BrandA,1,0.35,0,17,5,0,Medium,3,0.18
5749,48,Male,31064.11,5.0,1,"Tobacco,Chocolate","Vanilla,Mint",4,1,5,4,2,2,2,0,0,0,0,3,3,0.2,9,BrandC,0,0.49,1,48,3,0,Small,3,-0.53
5750,50,Female,23823.07,12.24,1,"Vanilla,Citrus,Tobacco,Fruity","Chocolate,Dessert",1,3,3,3,4,3,2,0,0,1,1,2,0,0.35,4,BrandB,0,0.3,2,21,2,0,Small,0,0.89
5751,51,Female,36635.15,108.88,1,"Fruity,Mint,Vanilla","Chocolate,Fruity",1,2,1,5,5,1,5,1,0,0,0,5,3,0.31,2,BrandB,0,0.59,1,66,4,0,Small,2,0.25
5752,43,Male,53042.32,52.03,1,"Dessert,Tobacco,Chocolate,Coffee,Berry",Tobacco,4,5,1,3,3,5,2,0,0,0,0,3,6,0.34,4,BrandA,0,0.49,2,42,2,0,Large,1,-0.61
5753,62,Male,45019.04,50.07,1,"Chocolate,Dessert,Tobacco,Citrus,Coffee","Coffee,Dessert,Berry",1,4,1,3,4,5,4,1,0,0,0,12,0,0.15,3,BrandD,1,0.31,4,88,2,0,Large,5,-0.23
5754,46,Female,26866.16,71.87,0,"Tobacco,Dessert,Vanilla,Berry","Citrus,Chocolate,Vanilla",4,5,3,2,5,3,4,0,0,0,0,3,3,0.16,7,BrandC,1,0.34,1,8,2,0,Small,2,-0.96
5755,32,Male,78314.28,53.0,1,"Mint,Vanilla",Tobacco,2,1,3,5,3,1,1,0,1,1,0,1,18,0.12,7,BrandB,0,0.5,0,29,3,0,Small,4,-0.08
5756,48,Male,35052.16,13.4,0,"Citrus,Mint","Tobacco,Citrus",5,4,5,3,5,3,1,0,0,0,1,5,3,0.38,3,BrandC,1,0.44,3,73,3,0,Small,2,0.34
5757,57,Male,116894.35,10.0,1,"Tobacco,Berry,Coffee,Dessert","Mint,Vanilla",4,1,1,3,4,1,2,0,1,0,1,1,3,0.42,5,BrandB,1,0.18,0,26,3,1,Medium,1,0.06
5758,47,Male,44517.49,8.47,1,"Tobacco,Dessert,Citrus","Vanilla,Tobacco",2,4,1,1,3,2,4,0,0,0,1,3,6,0.4,10,BrandA,1,0.6,3,88,1,0,Small,1,-0.22
5759,41,Male,40328.97,6.96,1,"Berry,Chocolate,Vanilla",Vanilla,5,4,2,2,1,1,5,1,0,0,0,5,3,0.23,10,BrandA,1,0.76,2,42,1,1,Large,0,-0.89
5760,28,Male,45022.09,7.44,1,"Coffee,Vanilla,Berry,Citrus","Dessert,Berry,Chocolate",4,1,3,3,4,5,2,0,1,0,1,3,6,0.37,1,BrandB,1,0.61,5,17,2,0,Small,2,0.43
5761,52,Female,46959.29,9.89,1,"Coffee,Mint","Citrus,Mint,Dessert",2,3,5,4,2,1,1,0,0,0,1,4,0,0.3,2,BrandB,1,0.2,2,68,2,0,Medium,1,-0.79
5762,37,Female,59502.07,22.3,0,"Chocolate,Vanilla","Tobacco,Mint,Coffee",2,1,3,1,5,2,3,0,0,1,0,2,18,0.28,6,BrandC,0,0.1,0,22,5,1,Small,2,0.35
5763,57,Female,24985.56,5.0,0,"Berry,Dessert,Citrus,Tobacco,Fruity",Chocolate,4,4,2,1,2,1,3,1,0,0,1,1,6,0.28,6,BrandA,1,0.42,5,0,5,0,Large,0,0.89
5764,51,Female,152645.93,36.72,0,"Citrus,Mint",Coffee,1,5,1,2,4,2,1,0,0,0,0,12,12,0.38,10,BrandC,0,0.17,2,41,1,0,Medium,3,-0.29
5765,52,Male,79321.94,5.0,0,"Berry,Fruity","Fruity,Tobacco",3,1,2,2,1,5,2,0,1,0,0,5,6,0.1,1,BrandD,1,0.35,0,62,5,0,Small,1,0.98
5766,43,Male,111289.1,36.15,1,"Mint,Berry,Dessert,Chocolate,Coffee","Vanilla,Mint,Berry",2,3,5,2,4,1,3,0,0,0,1,8,12,0.2,10,BrandC,0,0.75,2,55,2,0,Medium,1,0.14
5767,36,Female,24142.65,43.76,1,"Tobacco,Berry","Citrus,Vanilla,Coffee",2,5,4,1,1,3,2,1,0,0,0,2,12,0.38,6,BrandC,0,0.66,0,23,3,0,Small,2,0.73
5768,19,Female,63824.02,94.26,1,"Fruity,Dessert,Coffee,Berry,Mint","Dessert,Coffee",5,3,4,2,2,2,2,0,0,1,0,5,12,0.14,7,BrandC,0,0.28,0,1,1,0,Small,2,0.46
5769,57,Female,88124.82,9.44,0,"Dessert,Mint,Fruity",Tobacco,1,5,4,2,4,4,4,0,0,0,0,2,6,0.45,9,BrandB,0,0.44,2,60,4,0,Small,4,0.57
5770,69,Female,121696.95,13.4,1,"Berry,Chocolate,Tobacco","Mint,Fruity",4,4,2,1,5,1,4,0,0,0,1,3,6,0.19,10,BrandB,0,0.8,2,82,3,0,Medium,4,0.73
5771,62,Male,17548.88,18.58,0,"Coffee,Mint,Citrus","Fruity,Tobacco,Citrus",2,1,2,5,5,1,4,0,0,0,1,5,6,0.09,4,BrandD,0,0.56,2,21,1,0,Medium,1,0.47
5772,33,Male,29279.76,26.65,1,"Citrus,Tobacco,Coffee,Mint","Tobacco,Chocolate,Berry",5,3,3,2,4,3,4,0,0,1,1,11,6,0.18,1,BrandA,1,0.5,0,10,4,0,Small,2,0.58
5773,65,Female,40576.58,39.06,1,"Citrus,Fruity,Vanilla,Dessert",Berry,4,4,2,2,2,2,4,0,0,0,1,2,6,0.15,6,BrandA,1,0.7,2,3,4,0,Small,1,0.01
5774,42,Female,62008.44,5.0,1,"Citrus,Fruity,Mint,Tobacco,Vanilla",Tobacco,4,1,2,3,2,3,2,1,0,0,0,5,3,0.67,6,BrandA,0,0.61,2,10,4,0,Small,2,0.38
5775,41,Female,25348.6,58.76,0,"Chocolate,Coffee,Fruity,Dessert,Tobacco","Coffee,Tobacco,Citrus",5,3,4,3,1,4,3,0,0,1,1,2,6,0.38,10,BrandB,1,0.32,2,64,5,0,Small,0,-0.88
5776,65,Female,104320.2,16.34,1,"Chocolate,Mint,Berry,Coffee","Chocolate,Citrus",1,3,3,4,2,1,5,0,0,0,0,5,6,0.11,9,BrandA,0,0.14,1,20,4,0,Medium,2,0.49
5777,19,Female,27326.63,20.31,1,"Coffee,Chocolate,Berry,Tobacco",Berry,5,4,3,2,3,4,3,1,0,0,0,6,12,0.27,10,BrandC,1,0.24,3,4,4,0,Large,1,0.16
5778,42,Male,15465.47,11.59,1,"Mint,Vanilla,Tobacco,Berry","Chocolate,Berry,Vanilla",5,2,5,1,3,5,3,1,0,1,0,7,12,0.4,1,BrandC,1,0.46,2,46,5,0,Medium,2,-0.13
5779,48,Female,54832.43,34.68,1,"Vanilla,Fruity,Mint,Chocolate,Berry","Coffee,Tobacco,Vanilla",2,3,1,3,1,4,3,1,0,0,1,7,6,0.24,4,BrandC,0,0.42,0,41,5,0,Medium,1,0.79
5780,64,Female,38177.67,35.56,1,"Fruity,Dessert,Citrus,Mint,Coffee",Berry,2,5,2,4,4,3,5,0,0,1,1,2,18,0.38,10,BrandC,0,0.36,2,9,3,0,Medium,0,-0.22
5781,56,Female,51863.71,17.14,0,"Fruity,Citrus",Mint,2,2,5,4,2,5,5,0,1,0,0,1,6,0.48,10,BrandB,1,0.33,1,16,1,0,Medium,2,-0.11
5782,65,Male,45896.98,61.98,1,"Fruity,Mint,Berry,Chocolate","Coffee,Citrus,Dessert",2,1,5,4,1,2,2,0,0,0,0,3,12,0.61,1,BrandD,0,0.14,1,74,2,0,Medium,4,-0.75
5783,24,Male,115481.0,30.69,1,"Chocolate,Vanilla,Mint,Fruity","Berry,Coffee,Vanilla",1,3,4,3,5,2,1,1,0,0,0,2,3,0.1,3,BrandB,0,0.59,2,72,3,0,Large,2,0.46
5784,23,Male,74588.81,20.17,0,"Chocolate,Citrus,Fruity","Fruity,Citrus,Coffee",3,2,4,3,2,4,4,0,0,0,1,3,12,0.53,6,BrandA,0,0.45,1,12,5,0,Small,0,-0.84
5785,38,Female,47054.07,5.0,0,"Mint,Citrus","Citrus,Vanilla",4,1,4,5,1,2,5,0,0,1,0,4,12,0.71,8,BrandB,1,0.48,2,25,5,0,Large,1,0.47
5786,21,Female,22282.52,36.01,1,"Dessert,Fruity,Citrus,Mint",Chocolate,1,3,5,2,4,2,1,0,0,0,1,4,6,0.13,8,BrandB,1,0.48,2,26,1,0,Medium,0,0.53
5787,66,Male,38071.53,40.12,0,"Chocolate,Mint,Vanilla,Citrus,Fruity","Tobacco,Coffee,Mint",4,5,2,1,4,2,2,0,0,0,0,2,6,0.09,2,BrandD,1,0.13,2,63,2,0,Medium,2,0.43
5788,33,Male,37789.94,19.97,0,"Tobacco,Mint,Coffee","Berry,Vanilla,Tobacco",5,4,3,2,5,1,1,0,1,0,0,2,6,0.52,6,BrandD,1,0.14,2,89,2,1,Small,0,-0.22
5789,27,Female,20010.29,5.0,1,"Tobacco,Coffee,Berry,Citrus,Fruity",Mint,1,2,4,2,4,4,1,0,1,1,0,3,6,0.1,5,BrandB,1,0.42,2,79,3,0,Small,3,0.43
5790,51,Male,79907.32,24.79,1,"Tobacco,Vanilla,Citrus,Mint",Chocolate,2,3,2,1,5,1,4,0,1,1,1,12,12,0.18,4,BrandD,0,0.23,1,60,5,0,Large,2,0.87
5791,22,Female,21741.64,5.0,0,"Fruity,Berry,Dessert,Chocolate,Vanilla",Citrus,4,2,3,5,5,3,2,1,0,0,0,1,3,0.46,4,BrandD,0,0.53,5,76,2,0,Small,1,-0.68
5792,64,Female,164940.72699278838,5.0,0,"Coffee,Citrus",Mint,2,1,5,1,4,3,1,0,0,0,0,3,6,0.07,10,BrandC,0,0.45,0,1,3,0,Medium,3,0.71
5793,48,Male,31920.21,30.08,1,"Coffee,Citrus,Mint,Chocolate","Mint,Chocolate",1,3,4,3,2,1,3,1,0,0,0,8,6,0.6,10,BrandA,0,0.72,2,42,2,1,Medium,3,0.64
5794,21,Male,25074.91,13.16,1,"Tobacco,Vanilla,Berry,Chocolate,Dessert","Chocolate,Dessert,Mint",5,2,1,3,3,5,3,1,1,0,1,2,6,0.31,7,BrandD,1,0.14,2,84,2,0,Small,0,-0.19
5795,68,Female,39331.9,5.0,0,"Berry,Mint,Coffee","Citrus,Chocolate,Tobacco",1,5,4,1,2,2,1,0,0,0,1,2,12,0.35,10,BrandD,0,0.06,1,40,5,0,Medium,1,-0.3
5796,42,Female,21159.93,179.32310244277303,1,"Vanilla,Berry","Chocolate,Vanilla",5,3,1,1,4,3,4,1,0,0,0,1,6,0.27,5,BrandB,1,0.33,0,63,3,0,Small,2,0.95
5797,45,Female,40043.12,5.1,1,"Dessert,Coffee,Citrus,Chocolate,Tobacco","Citrus,Berry,Tobacco",3,1,3,1,1,2,4,1,0,1,0,9,12,0.58,1,BrandD,1,0.25,2,76,2,0,Large,3,-0.58
5798,40,Male,42157.48,31.71,1,"Dessert,Coffee,Fruity,Berry","Dessert,Fruity",1,1,5,3,3,5,1,0,0,1,1,10,6,0.22,8,BrandC,1,0.34,3,33,1,0,Small,1,-0.98
5799,34,Female,62574.37,121.41,0,"Coffee,Citrus,Vanilla","Dessert,Tobacco",1,2,3,3,2,3,2,0,1,0,1,2,6,0.07,8,BrandB,0,0.41,2,33,4,0,Large,2,-0.98
